area,bathroom_num,bedroom_num,floor_count,floor_num,furnishing,locality,type,price
2200,4,4,13,8,2,4,0,115000
1800,4,4,22,8,1,5,0,115000
1450,3,4,20,16,1,10,0,125000
1750,4,4,28,15,1,10,0,120000
2400,4,4,8,4,0,10,0,125000
1850,4,4,8,8,0,2,0,121000
2400,4,4,8,2,1,10,0,108000
3825,6,4,30,23,0,10,0,125000
3060,4,4,36,17,1,10,0,125000
2000,4,4,10,6,2,4,0,110000
7950,4,4,15,7,0,0,0,125000
2250,5,4,7,6,2,10,0,111000
3000,4,4,13,10,2,10,0,115000
1500,4,4,12,2,1,10,0,125000
2000,5,4,8,2,0,2,0,110000
2650,4,4,18,18,0,10,0,125000
2500,4,4,12,5,0,0,0,120000
2200,4,4,22,15,1,10,0,105000
2365,4,4,22,15,1,7,0,115000
3100,4,4,21,8,0,10,0,125000
1700,3,4,12,5,1,10,0,110000
2090,4,4,44,6,0,10,0,110000
2778,5,4,17,9,2,4,0,110000
2400,4,4,15,6,2,1,0,125000
2001,3,4,29,16,2,1,0,120000
2180,4,4,28,24,0,10,0,115000
2700,4,4,7,4,1,10,0,125000
1600,4,4,21,13,1,1,0,125002
3552,4,4,21,16,1,10,0,113000
2000,4,4,20,3,2,1,0,120000
2680,4,4,28,15,1,10,0,120000
2500,4,4,12,5,0,10,0,110000
3640,4,4,27,15,1,7,0,120001
2250,4,4,12,7,1,4,0,120000
2815,4,4,45,15,2,10,0,120000
1800,3,4,7,2,0,10,0,115000
2820,4,4,45,16,2,10,0,105000
2000,3,4,21,15,2,4,0,110000
2500,4,4,29,19,1,10,0,125000
2350,4,4,10,5,2,4,0,120000
3000,5,4,29,18,1,1,0,125000
2960,4,4,20,18,1,10,0,110000
2200,4,4,26,1,1,10,0,125000
2300,4,4,31,18,0,1,0,115000
2000,4,4,4,1,0,10,0,115000
2150,5,4,22,15,0,3,0,115000
2260,4,4,8,2,0,10,0,110000
2500,3,4,22,12,1,0,0,125000
3927,4,4,18,8,2,4,0,125000
2730,5,4,44,7,1,10,0,125000
2295,3,4,44,5,0,10,0,115000
2090,4,4,44,5,0,10,0,110000
2975,5,4,12,11,2,4,0,105000
1875,4,4,23,1,1,1,0,115000
2254,3,4,29,16,2,1,0,120000
1650,3,4,19,12,1,10,0,110000
2390,4,4,16,9,1,4,0,125000
2300,4,4,11,6,1,4,0,120000
2280,4,4,28,12,1,10,0,120000
2270,4,4,17,8,2,4,0,123900
2135,4,4,45,18,0,10,0,115000
1600,3,4,7,3,0,10,0,116000
2820,4,4,45,18,0,10,0,105000
2125,4,4,31,10,0,1,0,105000
2365,4,4,2,2,0,7,0,125000
2250,4,4,20,16,1,10,0,110000
2400,4,4,8,3,0,10,0,118000
2550,3,4,21,12,2,10,0,120000
3565,5,4,21,12,1,4,0,110000
1850,4,4,18,12,0,10,0,105000
2700,4,4,18,14,0,4,0,120000
2450,5,4,20,6,1,10,0,120000
2400,4,4,15,8,1,4,0,120000
2820,4,4,45,12,2,10,0,102000
3500,5,4,28,26,1,1,0,110000
2500,4,4,26,1,1,10,0,125000
2300,4,4,8,4,0,10,0,111000
2850,4,4,14,10,2,4,0,125000
2750,4,4,17,4,1,4,0,125000
3150,4,4,22,10,1,10,0,110000
2250,4,4,18,11,1,10,0,120000
2820,4,4,45,17,2,10,0,107000
2100,4,4,44,12,0,1,0,115000
2875,4,4,13,10,2,10,0,125000
2400,4,4,18,8,1,4,0,125000
2380,4,4,12,8,1,4,0,120000
2000,4,4,16,9,1,10,0,125000
2800,4,4,12,9,1,4,0,110000
2600,4,4,12,7,1,4,0,116000
2900,4,4,2,2,1,4,0,111000
3450,4,4,18,10,1,4,0,106000
2200,4,4,17,1,1,10,0,125000
1600,3,4,30,11,1,1,0,150000
2695,3,4,40,10,1,10,0,130000
2550,4,4,29,16,1,1,0,148000
3000,4,4,10,7,0,1,0,149000
1440,4,4,31,16,1,7,0,133000
1800,5,4,19,1,2,10,0,130000
2500,6,4,42,35,1,10,0,140000
3200,4,4,12,9,2,4,0,130000
3100,4,4,21,7,1,10,0,130000
3640,4,4,25,10,1,7,0,135001
2400,4,4,16,7,0,0,0,135000
4000,5,4,40,28,1,10,0,135000
3500,6,4,27,20,1,7,0,140000
2200,4,4,24,9,0,1,0,150000
2800,6,4,31,16,1,0,0,140000
2062,4,4,17,7,2,10,0,130000
1400,4,4,12,8,2,10,0,130000
1700,4,4,29,11,1,1,0,140000
3178,5,4,32,17,1,0,0,145000
2500,4,4,20,11,1,10,0,130000
3500,5,4,32,2,0,8,0,145000
2550,5,4,29,13,2,1,0,145000
2300,5,4,18,1,1,1,0,150000
2925,5,4,11,6,0,4,0,151000
3120,4,4,25,5,1,7,0,135000
2800,4,4,21,18,1,4,0,150000
2400,4,4,14,10,1,4,0,130000
2560,3,4,29,16,2,1,0,150000
2190,5,4,18,7,1,4,0,150000
2100,4,4,22,19,0,1,0,155000
3195,5,4,45,29,1,5,0,144000
3500,6,4,27,18,1,7,0,130000
2320,5,4,44,35,1,10,0,152000
3204,4,4,24,10,1,10,0,138000
2572,3,4,29,13,1,1,0,135000
2600,6,4,20,10,1,0,0,150000
2100,3,4,8,4,1,2,0,150000
2600,4,4,30,22,1,10,0,150000
2707,4,4,29,15,1,1,0,145500
3000,4,4,25,12,1,7,0,150000
2400,4,4,24,10,2,10,0,150000
2360,5,4,22,13,0,7,0,128000
2300,4,4,17,1,2,1,0,130000
1850,4,4,21,1,2,10,0,130000
2500,5,4,20,9,2,10,0,150000
2900,4,4,30,6,0,7,0,150000
3195,4,4,35,18,1,5,0,130000
2600,5,4,31,11,1,10,0,150000
2930,4,4,16,12,1,4,0,150000
2500,3,4,27,25,0,1,0,150000
1600,3,4,12,8,1,2,0,130000
2000,4,4,7,5,2,10,0,150000
2700,3,4,22,14,1,7,0,140000
3204,5,4,44,15,1,5,0,150000
2060,4,4,35,-1,2,7,0,145000
3550,4,4,34,2,0,8,0,145000
2240,4,4,30,15,1,1,0,150000
2500,4,4,29,14,2,1,0,150000
2475,4,4,30,15,1,7,0,130000
2000,4,4,29,19,0,1,0,130000
3195,5,4,45,12,1,10,0,140000
3178,4,4,33,15,1,10,0,150000
2350,4,4,21,11,1,10,0,135000
2800,6,4,31,17,1,10,0,135000
1800,4,4,12,-1,0,10,0,130000
1995,4,4,17,17,0,10,0,140000
2400,5,4,22,8,2,10,0,149000
3500,5,4,34,2,0,8,0,150000
2500,4,4,20,11,1,7,0,130000
1900,3,4,20,15,0,10,0,130000
2000,4,4,20,1,1,1,0,130000
1934,4,4,25,12,0,10,0,135000
2400,4,4,24,5,1,10,0,140000
2250,4,4,15,9,2,10,0,130000
2300,5,4,7,6,0,10,0,130000
1500,4,4,7,3,2,10,0,135000
2400,5,4,23,11,1,10,0,155000
2400,4,4,22,10,1,1,0,140000
2400,4,4,8,2,2,10,0,150000
2800,6,4,31,12,0,10,0,150000
2400,4,4,5,4,2,10,0,150000
3600,4,4,45,11,2,5,0,140000
2000,4,4,30,20,1,10,0,150000
3000,4,4,14,7,0,10,0,150000
2200,4,4,9,2,0,10,0,135000
2000,4,4,7,5,0,10,0,142000
3100,4,4,28,6,0,10,0,140000
1500,3,4,7,5,1,10,0,140000
2048,4,4,24,18,2,1,0,150000
3000,5,4,7,6,1,2,0,150000
1333,2,4,7,2,2,10,0,150000
1800,4,4,15,8,1,10,0,140000
2500,4,4,8,5,0,2,0,150000
2300,4,4,20,18,2,4,0,150000
1900,3,4,6,0,2,10,0,150000
2000,4,4,22,9,2,10,0,150000
2600,6,4,32,15,1,0,0,145000
1200,4,4,6,2,0,10,0,150000
2500,4,4,9,4,0,10,0,150000
2280,4,4,8,4,0,10,0,135000
2200,4,4,15,14,0,10,0,150000
1500,4,4,7,6,0,10,0,150000
3050,4,4,42,35,1,10,0,145000
2525,4,4,29,13,1,1,0,145000
3120,5,4,25,11,1,10,0,135000
1850,4,4,25,9,0,10,0,140000
2298,3,4,18,13,2,10,0,150000
1806,3,4,20,9,1,1,0,150000
2880,4,4,18,14,1,10,0,140000
1600,3,4,15,14,1,10,0,145000
3750,5,4,26,16,1,4,0,150000
3500,5,4,40,12,2,10,0,155000
2700,4,4,13,9,1,4,0,150000
2560,3,4,29,16,2,1,0,140000
2500,5,4,10,4,1,4,0,140000
2400,4,4,22,4,0,10,0,150000
3195,6,4,45,37,2,5,0,145000
3500,6,4,27,18,1,7,0,136000
3207,4,4,24,7,1,10,0,133000
2572,4,4,29,19,1,1,0,135000
1700,4,4,22,16,0,10,0,135000
2500,4,4,7,5,1,4,0,130000
2400,4,4,24,10,2,10,0,150000
2365,4,4,22,13,2,7,0,135000
2550,4,4,27,23,0,1,0,155000
3193,6,4,32,17,0,0,0,140000
2590,4,4,12,4,0,10,0,150000
2500,4,4,27,25,0,1,0,150000
1750,3,4,12,8,1,2,0,130000
2000,4,4,7,5,0,10,0,150000
3060,5,4,25,15,1,10,0,130000
1750,3,4,30,20,1,1,0,150000
3285,4,4,40,25,1,10,0,130000
2000,4,4,18,6,1,10,0,130000
2800,6,4,31,10,1,10,0,135000
3400,5,4,36,9,1,8,0,152000
1875,4,4,18,12,0,10,0,129000
1990,4,4,25,17,0,1,0,150000
1934,4,4,25,10,0,10,0,130000
2400,5,4,23,7,2,10,0,150000
2200,4,4,17,1,1,10,0,130000
2600,6,4,32,15,1,0,0,145000
3640,4,4,25,10,1,7,0,135000
3500,5,4,16,7,1,4,0,150000
3000,4,4,17,10,1,4,0,135000
2572,4,4,29,7,2,1,0,135000
3195,5,4,45,35,1,5,0,140000
3500,6,4,27,5,1,7,0,138000
3210,3,4,24,11,1,10,0,137100
2572,4,4,29,20,1,1,0,135000
2100,3,4,18,17,0,10,0,140000
3290,4,4,18,15,2,10,0,141000
2365,5,4,22,13,0,7,0,130000
2764,4,4,27,13,1,10,0,140000
3640,4,4,27,15,1,7,0,140001
2200,4,4,17,8,0,10,0,149000
2800,5,4,31,21,1,10,0,135000
1900,4,4,20,14,0,10,0,128000
3240,4,4,40,35,1,10,0,149000
2600,4,4,16,9,1,10,0,150000
2200,4,4,15,1,2,10,0,130000
3285,4,4,40,25,1,10,0,130000
3150,4,4,15,10,0,4,0,150000
4239,4,4,20,15,1,10,0,140000
2850,4,4,12,2,1,4,0,130000
2850,4,4,18,15,1,4,0,135000
2040,1,4,29,18,2,1,0,130000
3500,7,4,27,17,1,7,0,142000
2870,4,4,22,11,1,10,0,155000
2572,4,4,29,18,1,1,0,135000
2100,4,4,19,10,0,10,0,140000
3330,4,4,18,16,2,4,0,134500
2600,6,4,31,24,1,10,0,150000
2200,4,4,17,8,0,10,0,150000
2800,6,4,31,20,1,10,0,135000
3285,4,4,30,19,1,10,0,145000
2500,4,4,29,10,1,1,0,150000
2700,3,4,35,16,2,10,0,150000
2975,4,4,14,11,1,10,0,150000
2350,4,4,29,18,0,1,0,135000
3300,4,4,25,4,1,10,0,130000
2895,4,4,22,10,1,10,0,155000
2572,4,4,31,19,1,1,0,135000
2090,3,4,44,5,0,10,0,149000
3200,4,4,19,14,0,4,0,130000
2600,6,4,31,17,1,10,0,140000
2800,6,4,31,11,1,10,0,135000
1950,4,4,21,15,0,10,0,155000
3285,5,4,30,14,1,10,0,140000
3000,4,4,17,10,1,4,0,135000
2100,4,4,22,18,1,10,0,140000
3500,6,4,27,7,1,7,0,132000
3259,4,4,24,15,1,10,0,133000
2572,3,4,29,21,1,10,0,140000
2400,4,4,19,2,1,1,0,140000
3320,4,4,18,16,1,4,0,135500
2700,4,4,28,12,1,0,0,140000
3500,6,4,45,18,1,10,0,130000
2400,3,4,23,15,0,10,0,150000
3285,5,4,31,16,2,10,0,140000
3190,4,4,18,9,1,4,0,146000
3500,6,4,27,18,1,7,0,139000
3262,4,4,24,11,1,10,0,133000
2572,3,4,27,19,1,1,0,130000
2750,4,4,17,4,1,4,0,150000
2764,4,4,27,14,1,10,0,140000
3500,6,4,45,12,1,10,0,130000
3285,4,4,30,10,1,10,0,139000
2640,4,4,18,9,1,4,0,130000
3300,6,4,27,21,1,7,0,145000
3259,4,4,24,15,1,10,0,138000
3200,4,4,29,19,1,1,0,150000
3350,4,4,15,6,1,4,0,140000
2600,6,4,32,17,1,10,0,140000
3500,6,4,45,12,1,10,0,130000
2470,4,4,12,10,1,10,0,130000
2897,4,4,22,10,1,10,0,155000
3000,4,4,29,19,1,1,0,135000
2800,4,4,18,14,2,4,0,127000
3300,4,4,18,14,1,4,0,135000
2867,4,4,22,15,1,10,0,147000
2750,4,4,17,4,1,4,0,135000
3345,4,4,20,11,2,4,0,130500
2867,4,4,22,15,1,10,0,148000
3350,4,4,14,8,1,4,0,130000
2895,4,4,22,9,1,10,0,148000
3300,4,4,20,18,2,4,0,129000
2897,4,4,22,11,1,10,0,148000
3300,4,4,14,6,1,10,0,140000
3265,4,4,24,14,1,10,0,138000
2880,4,4,15,10,1,4,0,130000
2894,4,4,22,9,1,10,0,150000
2874,4,4,22,12,1,10,0,155000
2892,4,4,22,10,1,10,0,150000
3255,4,4,24,11,1,10,0,136000
3255,4,4,24,12,1,10,0,135000
3250,4,4,24,14,1,10,0,135000
3250,4,4,24,15,1,10,0,135000
2894,3,4,22,12,1,10,0,150000
2895,4,4,22,12,1,10,0,150000
3220,4,4,24,13,1,10,0,134000
3200,4,4,24,14,1,10,0,135000
3210,4,4,24,14,1,10,0,132000
3220,4,4,24,12,1,10,0,136000
2897,4,4,22,13,1,10,0,150000
3256,4,4,24,13,1,10,0,136000
3200,4,4,24,14,1,10,0,137800
3500,4,4,41,23,1,10,0,170000
2500,4,4,31,18,1,1,0,165000
2000,5,4,75,30,1,9,0,170000
2992,5,4,27,10,1,10,0,170000
3250,5,4,54,24,1,10,0,180000
3200,5,4,27,16,2,10,0,175000
2000,4,4,29,12,1,7,0,160000
3600,5,4,19,16,1,10,0,195000
1950,4,4,27,14,1,10,0,180000
2145,3,4,18,5,2,10,0,160000
3360,4,4,40,10,1,10,0,160000
2200,4,4,12,5,2,10,0,171991
2704,5,4,30,10,1,1,0,160000
2750,3,4,50,7,1,10,0,185000
2200,4,4,20,4,2,10,0,160000
1800,6,4,75,10,0,10,0,180000
3200,6,4,31,26,0,0,0,190000
3200,5,4,27,-1,1,1,0,160000
2000,4,4,23,22,0,1,0,190000
2200,4,4,15,4,0,10,0,190000
2250,4,4,77,14,2,9,0,190000
2000,4,4,42,14,0,10,0,170000
3195,6,4,32,26,1,0,0,172500
2000,4,4,65,25,1,9,0,185000
2400,4,4,16,12,1,4,0,170000
3200,4,4,18,8,1,4,0,175000
2790,3,4,22,9,1,7,0,180000
3240,4,4,22,22,2,7,0,175000
3060,4,4,65,5,1,10,0,185000
3100,4,4,30,16,1,1,0,160000
3300,5,4,50,14,1,5,0,185000
1920,5,4,27,5,0,1,0,160000
2700,5,4,15,10,1,1,0,180100
3400,4,4,14,12,1,4,3,160000
3032,4,4,51,20,1,10,0,175000
3970,4,4,54,21,1,10,0,190000
2600,3,4,54,45,0,10,0,190000
3800,5,4,22,5,2,7,0,170000
3300,4,4,45,32,0,5,0,199000
2500,4,4,15,15,1,10,0,185000
3025,4,4,23,11,2,10,0,180000
3230,6,4,50,11,1,5,0,170000
3060,5,4,36,27,0,10,0,160000
2691,4,4,12,6,1,9,0,175000
2000,4,4,12,5,0,10,0,170000
2450,4,4,20,5,1,0,0,170000
3560,5,4,40,37,1,10,0,160000
1500,4,4,5,4,0,10,0,185000
3820,5,4,15,8,1,4,0,170000
2500,4,4,29,17,1,7,0,160000
3230,4,4,50,27,1,10,0,190000
2550,4,4,27,7,1,10,0,190000
2400,4,4,18,14,0,10,0,165000
3970,4,4,54,25,2,10,0,185000
2400,4,4,19,9,0,10,0,175000
3200,4,4,3,3,0,7,0,180000
2860,4,4,41,40,1,10,0,175000
1600,4,4,9,5,0,10,0,175000
1800,4,4,5,4,0,10,0,175000
3230,6,4,52,43,2,10,0,180000
3150,4,4,27,17,2,10,0,159000
3800,4,4,30,16,2,10,0,185000
2000,4,4,17,14,2,0,0,196000
3800,5,4,15,12,1,10,0,170000
2200,4,4,23,15,1,10,0,170000
3500,4,4,24,10,0,10,0,175000
2100,4,4,12,3,0,10,0,180000
2600,4,4,16,15,2,10,0,160000
2400,3,4,25,6,0,10,0,180000
2800,4,4,12,8,1,2,0,170000
1650,5,4,24,10,1,1,0,175000
2345,4,4,63,16,1,10,0,190000
1800,4,4,5,3,0,10,0,180000
2200,5,4,45,20,1,9,0,190000
3000,4,4,18,12,0,10,0,180000
1800,4,4,11,6,0,10,0,185000
3200,6,4,3,2,0,10,0,175000
2590,4,4,16,12,1,4,0,190000
2780,4,4,15,7,1,4,0,190000
3125,5,4,31,24,1,0,0,180000
3300,4,4,20,14,1,1,0,180000
2400,4,4,4,4,0,1,0,175000
2665,4,4,16,9,1,10,0,165000
2200,4,4,28,17,1,10,0,175000
3230,4,4,51,25,1,10,0,180000
1650,4,4,35,23,2,0,0,190000
3300,5,4,30,17,2,10,0,180000
3400,5,4,24,13,1,7,0,170000
2400,4,4,36,34,1,10,0,180000
1846,4,4,20,4,1,10,0,185000
1950,4,4,5,3,2,10,0,180000
2810,4,4,45,11,0,10,0,196000
2600,4,4,14,11,2,10,0,165000
2750,4,4,54,28,1,10,0,180000
2349,4,4,72,25,1,9,0,180000
2200,4,4,65,16,1,10,0,190000
2600,5,4,60,29,1,9,0,190000
2600,3,4,31,7,1,10,0,175000
3100,4,4,15,9,1,4,0,165000
2700,4,4,22,14,2,10,0,170000
1600,4,4,4,3,0,10,0,180000
2259,5,4,75,28,2,9,0,170200
2050,4,4,28,12,2,10,0,180000
3000,4,4,29,14,1,7,0,180000
3500,4,4,41,23,1,10,0,170000
2800,5,4,75,17,1,9,0,170000
2349,5,4,78,13,1,9,0,185000
3150,5,4,27,10,1,10,0,175000
2575,5,4,54,52,0,10,0,180000
2900,3,4,29,21,1,7,0,180000
4125,4,4,68,36,2,10,0,199000
3500,4,4,41,23,1,10,0,170000
2280,4,4,12,5,1,10,0,178245
3200,5,4,40,38,0,10,0,190000
3500,6,4,24,12,1,10,0,185000
3500,4,4,6,4,0,1,0,199000
2286,3,4,77,27,2,9,0,170000
3195,6,4,32,28,1,0,0,175000
2240,4,4,17,12,2,4,0,165000
3193,4,4,31,26,1,0,0,160000
2700,4,4,64,28,1,10,0,195000
3000,4,4,27,19,1,1,0,185000
2400,4,4,23,9,0,1,0,160000
3350,4,4,16,12,1,4,0,170000
1975,4,4,7,6,0,10,0,175000
2000,3,4,30,22,1,1,0,189000
2200,4,4,20,8,0,1,0,165000
2665,5,4,24,18,1,10,0,180000
2600,6,4,32,13,1,10,0,160000
1950,4,4,22,17,1,10,0,190000
2800,6,4,31,16,1,10,0,175000
3500,5,4,50,35,1,10,0,180000
2400,6,4,27,14,1,10,0,170000
3970,4,4,54,26,1,10,0,180000
2349,4,4,78,27,1,9,0,185000
2572,4,4,30,16,2,10,0,165000
6000,2,4,28,20,1,1,0,175000
2100,4,4,17,14,2,0,0,185000
2500,4,4,22,4,2,10,0,195000
2080,4,4,5,4,0,10,0,180000
2345,4,4,63,14,1,10,0,190000
2250,5,4,75,25,1,9,0,190000
3000,4,4,18,14,0,10,0,180000
1650,4,4,21,10,1,10,0,170000
3280,4,4,15,10,1,10,0,165000
1525,4,4,78,24,2,9,0,180000
2400,4,4,28,18,2,10,0,165000
3360,5,4,32,26,0,7,0,179000
2200,4,4,8,5,0,2,0,160000
2349,4,4,72,25,1,9,0,180000
2200,4,4,65,12,1,10,0,190000
3195,4,4,51,18,1,10,0,175000
2259,4,4,70,15,2,9,0,174000
3360,4,4,40,9,1,10,0,160000
2768,4,4,27,10,1,10,0,169000
2800,4,4,29,21,1,7,0,175000
2400,4,4,10,3,1,10,0,175000
3234,6,4,51,1,0,5,0,190000
2815,5,4,19,11,2,1,0,170000
2250,5,4,27,10,1,1,0,160000
3100,4,4,14,13,1,4,0,160000
2500,4,4,18,13,0,10,0,199000
2200,4,4,22,9,0,10,0,170000
3320,5,4,27,24,1,10,0,170000
3230,6,4,50,24,1,10,0,190000
3500,4,4,50,35,2,10,0,160000
2800,4,4,29,20,1,1,0,170000
2348,5,4,78,30,1,9,0,190000
2600,6,4,30,10,1,10,0,180000
2000,5,4,23,8,2,10,0,170000
2345,4,4,63,15,1,10,0,170000
2000,4,4,75,40,1,9,0,190000
3000,4,4,18,12,0,10,0,180000
1850,5,4,21,19,1,10,0,180000
2400,5,4,23,10,1,10,0,165000
2349,4,4,72,25,1,9,0,180000
2349,4,4,70,32,2,9,0,176000
2798,4,4,27,14,1,10,0,170000
2100,6,4,27,10,1,1,0,160000
3350,4,4,16,12,1,4,0,160000
3230,6,4,50,10,1,10,0,170000
3230,6,4,50,25,1,10,0,190000
2349,5,4,78,14,1,9,0,185000
2200,4,4,22,20,2,10,0,175000
3970,4,4,55,19,1,10,0,195000
3000,4,4,18,12,0,10,0,180000
2550,4,4,29,9,1,1,0,160000
3360,4,4,40,9,1,10,0,160000
3360,4,4,27,10,1,10,0,175000
2200,4,4,24,14,0,1,0,160000
2750,4,4,17,4,1,4,0,165000
2600,6,4,32,10,1,10,0,170000
3230,6,4,50,21,1,10,0,190000
2000,4,4,23,10,1,10,0,165000
2345,4,4,63,15,1,10,0,170000
2500,4,4,22,10,2,1,0,170000
3500,4,4,41,23,1,10,0,170000
2392,4,4,27,17,1,10,0,170000
3600,4,4,18,7,1,10,0,160000
2800,4,4,28,10,1,0,0,170000
3230,6,4,50,16,1,10,0,190000
2300,5,4,22,16,1,10,0,175000
2100,4,4,63,16,1,10,0,185000
3500,4,4,41,23,1,10,0,170000
2790,5,4,27,10,1,10,0,168000
3400,4,4,18,18,1,4,3,160000
3230,5,4,50,16,1,10,0,190000
2345,4,4,63,14,1,10,0,185000
2850,4,4,19,15,1,10,0,185000
3600,4,4,20,11,2,4,0,160000
3230,5,4,50,16,1,10,0,190000
2345,4,4,65,15,1,10,0,185000
2400,4,4,25,5,0,10,0,160000
3400,6,4,24,14,1,10,0,185000
3280,4,4,63,10,1,10,0,180000
2782,4,4,63,16,1,10,0,185000
3220,4,4,25,11,1,1,0,225000
4300,4,4,25,11,1,1,0,220000
2400,5,4,75,30,1,9,0,210000
1711,4,4,22,12,1,10,0,225000
2200,4,4,75,20,1,9,0,225000
2800,4,4,29,21,0,7,0,200000
2400,4,4,21,19,0,1,0,200000
4148,6,4,59,17,2,10,0,225000
2500,4,4,20,18,0,1,0,250000
3795,4,4,79,26,1,10,0,223000
3300,4,4,12,1,1,10,0,250000
3547,4,4,68,34,1,10,0,200000
4300,4,4,25,14,1,1,0,220000
2800,4,4,11,7,0,10,0,200000
3000,4,4,40,6,0,10,0,250000
3300,4,4,36,22,1,10,0,248000
4300,4,4,31,25,1,10,0,250000
3200,4,4,25,15,1,10,0,220000
2112,4,4,7,2,1,10,0,230000
3200,5,4,26,9,0,10,0,230000
2500,4,4,10,3,0,10,0,210000
2200,4,4,30,12,1,10,0,250000
3250,4,4,55,33,1,10,0,200000
1700,4,4,70,19,1,9,0,200000
3310,5,4,66,4,2,10,0,200000
1800,5,4,22,18,2,10,0,225000
3230,6,4,51,39,1,5,0,210000
2135,5,4,78,18,1,9,0,210000
2030,4,4,25,23,2,10,0,250000
2790,4,4,27,16,0,7,0,200000
2580,4,4,78,14,1,9,0,214000
3300,5,4,41,16,1,5,0,200000
4200,4,4,22,5,1,10,0,225000
3600,6,4,22,14,0,10,0,250000
3900,4,4,59,7,1,10,0,230000
2200,4,4,30,11,1,10,0,210000
2900,4,4,55,40,1,10,0,200000
5113,6,4,21,16,2,10,0,200000
2800,5,4,6,3,0,10,0,220000
3838,4,4,117,54,1,10,0,250000
2349,5,4,75,30,2,9,0,225000
2500,4,4,7,7,0,10,0,200000
1700,4,4,8,4,1,10,0,200000
2400,4,4,29,20,0,10,0,200000
3202,4,4,51,3,1,10,0,200000
4500,4,4,7,3,1,10,0,250000
3230,3,4,45,5,1,10,0,210000
3412,5,4,49,20,1,5,0,200000
2200,4,4,18,8,0,10,0,250000
3125,5,4,14,12,1,2,0,200000
1500,3,4,28,12,1,10,0,225000
2665,4,4,23,17,1,10,0,200000
3350,4,4,45,18,1,5,0,200000
2400,4,4,9,6,0,10,0,200000
2100,4,4,12,5,0,2,0,250000
3300,4,4,33,15,1,1,0,220600
4300,4,4,32,21,2,1,0,225000
2800,4,4,29,12,0,7,0,210000
2400,5,4,60,5,1,10,0,200000
4500,4,4,22,7,1,7,0,215000
3300,5,4,41,16,2,5,0,200000
3000,4,4,18,15,1,2,0,200000
2665,4,4,21,17,1,10,0,225000
3300,4,4,45,15,0,5,0,200000
2200,4,4,9,4,2,10,0,200000
2407,5,4,22,7,1,10,0,250000
2200,4,4,22,19,1,10,0,200000
2400,4,4,5,4,2,10,0,200000
2800,4,4,30,-1,0,7,0,200000
3300,5,4,41,16,1,5,0,200000
1459,4,4,23,14,1,10,0,250000
3300,4,4,30,11,2,1,0,250000
2400,3,4,15,11,1,10,0,225000
2400,5,4,23,16,1,10,0,225000
2250,4,4,8,8,2,10,0,225000
3300,4,4,35,7,2,10,0,250000
2500,4,4,10,8,1,10,0,225000
3970,5,4,54,25,1,10,0,210000
2259,4,4,60,20,1,9,0,200000
3267,4,4,57,31,1,10,0,250000
2691,3,4,12,6,1,9,0,210000
3750,4,4,55,31,1,10,0,209000
1850,3,4,13,9,0,10,0,250000
2800,4,4,21,17,2,10,0,250000
2600,4,4,8,5,1,10,0,250000
1592,4,4,26,22,0,1,0,200000
2428,5,4,76,38,1,9,0,225000
3412,3,4,49,21,1,10,0,250000
6750,4,4,22,6,1,7,0,225000
3040,4,4,13,9,2,2,0,250000
2400,4,4,20,18,0,1,0,200000
4300,4,4,34,17,1,10,0,201000
3000,4,4,18,15,0,2,0,200000
3025,5,4,21,5,0,1,0,200000
2800,4,4,25,5,2,1,0,230000
2400,5,4,23,10,0,10,0,225000
3800,5,4,14,11,2,10,0,225000
2100,5,4,70,22,1,9,0,225000
2400,5,4,12,9,1,10,0,250000
1700,4,4,30,25,0,1,0,200000
3200,5,4,26,11,1,7,0,210000
3000,5,4,41,24,1,10,0,240000
2600,4,4,7,4,2,10,0,225000
2140,4,4,58,14,1,10,0,225000
2000,4,4,10,8,2,10,0,250000
2500,4,4,8,3,2,10,0,250000
2500,5,4,12,4,0,2,0,215000
2450,4,4,27,9,1,10,0,225000
3200,5,4,12,7,1,10,0,250000
2450,4,4,70,18,2,9,0,205000
2800,3,4,8,3,0,10,0,235000
1410,4,4,20,19,1,10,0,225000
2000,4,4,12,8,0,10,0,210000
1800,4,4,14,7,2,10,0,200000
2650,5,4,15,8,1,2,0,225000
4300,4,4,30,23,1,1,0,230000
2467,5,4,78,29,1,9,0,225000
2100,4,4,72,19,1,10,0,250000
2200,3,4,65,15,1,10,0,200000
3600,5,4,40,2,1,10,0,250000
2650,4,4,75,26,1,9,0,200000
2349,4,4,70,34,1,9,0,250000
2500,4,4,32,10,0,10,0,200000
2500,4,4,11,8,1,10,0,215000
2250,5,4,57,21,1,9,0,200000
2500,3,4,9,8,1,10,0,225000
2500,4,4,13,7,1,2,0,250000
2200,4,4,54,54,0,10,0,200000
469,5,4,14,6,0,7,0,230000
4900,4,4,32,9,0,7,0,210000
2400,5,4,11,7,1,10,0,240000
1800,5,4,32,22,1,10,0,250000
3800,4,4,54,31,1,10,0,250000
2600,4,4,10,4,2,2,0,200000
3000,5,4,10,7,0,10,0,250000
2560,5,4,11,7,2,10,0,225000
2864,5,4,3,1,1,10,0,200000
1500,4,4,10,4,1,9,0,220000
2800,4,4,23,7,2,10,0,225000
3000,4,4,22,-1,1,1,0,200000
2500,5,4,10,5,1,10,0,250000
2600,4,4,11,11,2,10,0,200000
